num_article;doi;term
272;https://doi.org/10.1016/j.bbi.2022.08.015;altered microbiota
272;https://doi.org/10.1016/j.bbi.2022.08.015;delinquent behaviors
272;https://doi.org/10.1016/j.bbi.2022.08.015;self dysregulation
272;https://doi.org/10.1016/j.bbi.2022.08.015;inconsistent results
272;https://doi.org/10.1016/j.bbi.2022.08.015;altered microbiome
272;https://doi.org/10.1016/j.bbi.2022.08.015;clinical symptoms
272;https://doi.org/10.1016/j.bbi.2022.08.015;young men
272;https://doi.org/10.1016/j.bbi.2022.08.015;behavioral phenotypes
272;https://doi.org/10.1016/j.bbi.2022.08.015;behavioral problems
272;https://doi.org/10.1016/j.bbi.2022.08.015;developing controls
272;https://doi.org/10.1016/j.bbi.2022.08.015;immune pathway
272;https://doi.org/10.1016/j.bbi.2022.08.015;gut symptoms
272;https://doi.org/10.1016/j.bbi.2022.08.015;group differences
272;https://doi.org/10.1016/j.bbi.2022.08.015;somatic complaints
272;https://doi.org/10.1016/j.bbi.2022.08.015;cultural factors
272;https://doi.org/10.1016/j.bbi.2022.08.015;microbial micro-environment
272;https://doi.org/10.1016/j.bbi.2022.08.015;ASD
272;https://doi.org/10.1016/j.bbi.2022.08.015;ASD
272;https://doi.org/10.1016/j.bbi.2022.08.015;ASD
272;https://doi.org/10.1016/j.bbi.2022.08.015;ASD
272;https://doi.org/10.1016/j.bbi.2022.08.015;ASD
272;https://doi.org/10.1016/j.bbi.2022.08.015;TDC
272;https://doi.org/10.1016/j.bbi.2022.08.015;TDC
272;https://doi.org/10.1016/j.bbi.2022.08.015;ASD
272;https://doi.org/10.1016/j.bbi.2022.08.015;ASD
272;https://doi.org/10.1016/j.bbi.2022.08.015;boys
272;https://doi.org/10.1016/j.bbi.2022.08.015;evidence
272;https://doi.org/10.1016/j.bbi.2022.08.015;association
272;https://doi.org/10.1016/j.bbi.2022.08.015;profile
272;https://doi.org/10.1016/j.bbi.2022.08.015;abundance of Ruminococcaceae UCG
272;https://doi.org/10.1016/j.bbi.2022.08.015;CONCLUSIONS
272;https://doi.org/10.1016/j.bbi.2022.08.015;autism
272;https://doi.org/10.1016/j.bbi.2022.08.015;spiroforme DSM
272;https://doi.org/10.1016/j.bbi.2022.08.015;microbial dysbiosis
272;https://doi.org/10.1016/j.bbi.2022.08.015;species richness estimates
272;https://doi.org/10.1016/j.bbi.2022.08.015;spectrum disorder
272;https://doi.org/10.1016/j.bbi.2022.08.015;taxonomic diversity
272;https://doi.org/10.1016/j.bbi.2022.08.015;Asian populations
272;https://doi.org/10.1016/j.bbi.2022.08.015;Turicibacter
272;https://doi.org/10.1016/j.bbi.2022.08.015;plebeius DSM
272;https://doi.org/10.1016/j.bbi.2022.08.015;studies
272;https://doi.org/10.1016/j.bbi.2022.08.015;Altered gut microbiota
272;https://doi.org/10.1016/j.bbi.2022.08.015;Ruminococcaceae UCG
272;https://doi.org/10.1016/j.bbi.2022.08.015;BACKGROUND
272;https://doi.org/10.1016/j.bbi.2022.08.015;findings
272;https://doi.org/10.1016/j.bbi.2022.08.015;richness estimates
272;https://doi.org/10.1016/j.bbi.2022.08.015;METHODS
272;https://doi.org/10.1016/j.bbi.2022.08.015;individuals
272;https://doi.org/10.1016/j.bbi.2022.08.015;rRNA sequencing
272;https://doi.org/10.1016/j.bbi.2022.08.015;years
272;https://doi.org/10.1016/j.bbi.2022.08.015;Asian sample
272;https://doi.org/10.1016/j.bbi.2022.08.015;Participants
272;https://doi.org/10.1016/j.bbi.2022.08.015;sample of all participants
272;https://doi.org/10.1016/j.bbi.2022.08.015;diversity of species richness estimates
272;https://doi.org/10.1016/j.bbi.2022.08.015;Shannon-wiener
272;https://doi.org/10.1016/j.bbi.2022.08.015;ASD
272;https://doi.org/10.1016/j.bbi.2022.08.015;V3-V4 rRNA sequencing
272;https://doi.org/10.1016/j.bbi.2022.08.015;diversity indices
272;https://doi.org/10.1016/j.bbi.2022.08.015;problems
272;https://doi.org/10.1016/j.bbi.2022.08.015;complex relationship
272;https://doi.org/10.1016/j.bbi.2022.08.015;torques group
272;https://doi.org/10.1016/j.bbi.2022.08.015;function
272;https://doi.org/10.1016/j.bbi.2022.08.015;sensu stricto
272;https://doi.org/10.1016/j.bbi.2022.08.015;gut microbiota
272;https://doi.org/10.1016/j.bbi.2022.08.015;abundance of Fusobacterium
272;https://doi.org/10.1016/j.bbi.2022.08.015;molecular biomarkers
272;https://doi.org/10.1016/j.bbi.2022.08.015;Parasutterella
272;https://doi.org/10.1016/j.bbi.2022.08.015;study
273;https://doi.org/10.1097/MCO.0000000000000872;mechanisms of action of this traditional plant-based dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;health protective effects of a traditional Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;Greater adherence to a traditional Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;secondary prevention of cardiovascular disease
273;https://doi.org/10.1097/MCO.0000000000000872;severe acute respiratory syndrome coronavirus
273;https://doi.org/10.1097/MCO.0000000000000872;effects of this dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;reduction of systemic inflammation
273;https://doi.org/10.1097/MCO.0000000000000872;low Dietary Inflammatory Index
273;https://doi.org/10.1097/MCO.0000000000000872;cause of morbidity
273;https://doi.org/10.1097/MCO.0000000000000872;Larger controlled trials
273;https://doi.org/10.1097/MCO.0000000000000872;lower all-cause mortality
273;https://doi.org/10.1097/MCO.0000000000000872;chronic noncommunicable diseases
273;https://doi.org/10.1097/MCO.0000000000000872;lack of training
273;https://doi.org/10.1097/MCO.0000000000000872;chronic disease management
273;https://doi.org/10.1097/MCO.0000000000000872;health system barriers
273;https://doi.org/10.1097/MCO.0000000000000872;chronic disease risk
273;https://doi.org/10.1097/MCO.0000000000000872;potential patient adherence
273;https://doi.org/10.1097/MCO.0000000000000872;broader non-Mediterranean populations
273;https://doi.org/10.1097/MCO.0000000000000872;Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;cardiovascular disease
273;https://doi.org/10.1097/MCO.0000000000000872;cardiovascular disease
273;https://doi.org/10.1097/MCO.0000000000000872;atherosclerosis progression
273;https://doi.org/10.1097/MCO.0000000000000872;coronavirus disease
273;https://doi.org/10.1097/MCO.0000000000000872;anti-inflammatory potential
273;https://doi.org/10.1097/MCO.0000000000000872;therapeutic guidelines
273;https://doi.org/10.1097/MCO.0000000000000872;patient materials
273;https://doi.org/10.1097/MCO.0000000000000872;gut microbiota
273;https://doi.org/10.1097/MCO.0000000000000872;immune system
273;https://doi.org/10.1097/MCO.0000000000000872;mechanistic effects
273;https://doi.org/10.1097/MCO.0000000000000872;anti-inflammatory effects
273;https://doi.org/10.1097/MCO.0000000000000872;multisectoral approach
273;https://doi.org/10.1097/MCO.0000000000000872;clinical practice
273;https://doi.org/10.1097/MCO.0000000000000872;lower morbidity
273;https://doi.org/10.1097/MCO.0000000000000872;narrative review
273;https://doi.org/10.1097/MCO.0000000000000872;healthy diet
273;https://doi.org/10.1097/MCO.0000000000000872;evidence
273;https://doi.org/10.1097/MCO.0000000000000872;evidence
273;https://doi.org/10.1097/MCO.0000000000000872;evidence
273;https://doi.org/10.1097/MCO.0000000000000872;evidence
273;https://doi.org/10.1097/MCO.0000000000000872;mortality
273;https://doi.org/10.1097/MCO.0000000000000872;mortality
273;https://doi.org/10.1097/MCO.0000000000000872;systemic inflammation
273;https://doi.org/10.1097/MCO.0000000000000872;impacts
273;https://doi.org/10.1097/MCO.0000000000000872;non-Mediterranean populations
273;https://doi.org/10.1097/MCO.0000000000000872;multisystem
273;https://doi.org/10.1097/MCO.0000000000000872;scepticism
273;https://doi.org/10.1097/MCO.0000000000000872;traditional plant-based dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;all-cause mortality
273;https://doi.org/10.1097/MCO.0000000000000872;benefits
273;https://doi.org/10.1097/MCO.0000000000000872;syndrome coronavirus
273;https://doi.org/10.1097/MCO.0000000000000872;disease risk
273;https://doi.org/10.1097/MCO.0000000000000872;cancers
273;https://doi.org/10.1097/MCO.0000000000000872;cholesterol
273;https://doi.org/10.1097/MCO.0000000000000872;effects of a traditional Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;barriers
273;https://doi.org/10.1097/MCO.0000000000000872;patient adherence
273;https://doi.org/10.1097/MCO.0000000000000872;controversy
273;https://doi.org/10.1097/MCO.0000000000000872;concerns
273;https://doi.org/10.1097/MCO.0000000000000872;action of this traditional plant-based dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;Inflammatory Index
273;https://doi.org/10.1097/MCO.0000000000000872;changes
273;https://doi.org/10.1097/MCO.0000000000000872;disease management
273;https://doi.org/10.1097/MCO.0000000000000872;lifestyle
273;https://doi.org/10.1097/MCO.0000000000000872;gut
273;https://doi.org/10.1097/MCO.0000000000000872;acute respiratory syndrome coronavirus
273;https://doi.org/10.1097/MCO.0000000000000872;implementation
273;https://doi.org/10.1097/MCO.0000000000000872;weight
273;https://doi.org/10.1097/MCO.0000000000000872;efficacy
273;https://doi.org/10.1097/MCO.0000000000000872;Mediterranean
273;https://doi.org/10.1097/MCO.0000000000000872;traditional Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;Dietary Inflammatory Index
273;https://doi.org/10.1097/MCO.0000000000000872;majority
273;https://doi.org/10.1097/MCO.0000000000000872;plant-based dietary pattern
273;https://doi.org/10.1097/MCO.0000000000000872;prevention of cardiovascular disease
273;https://doi.org/10.1097/MCO.0000000000000872;system barriers
273;https://doi.org/10.1097/MCO.0000000000000872;traditional Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;controlled trials
273;https://doi.org/10.1097/MCO.0000000000000872;approach
273;https://doi.org/10.1097/MCO.0000000000000872;populations
273;https://doi.org/10.1097/MCO.0000000000000872;respiratory syndrome coronavirus
273;https://doi.org/10.1097/MCO.0000000000000872;noncommunicable diseases
273;https://doi.org/10.1097/MCO.0000000000000872;clinicians
273;https://doi.org/10.1097/MCO.0000000000000872;protective effects of a traditional Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;diabetes
273;https://doi.org/10.1097/MCO.0000000000000872;adherence to a traditional Mediterranean diet
273;https://doi.org/10.1097/MCO.0000000000000872;PURPOSE
276;https://doi.org/10.3390/biology11111585;mT SMFs long-term exposure
276;https://doi.org/10.3390/biology11111585;mT SMFs long-term exposure
276;https://doi.org/10.3390/biology11111585;mT SMFs long-term exposure
276;https://doi.org/10.3390/biology11111585;adult female mice
276;https://doi.org/10.3390/biology11111585;adult female mice
276;https://doi.org/10.3390/biology11111585;adult female mice
276;https://doi.org/10.3390/biology11111585;mT SMF
276;https://doi.org/10.3390/biology11111585;mT SMF
276;https://doi.org/10.3390/biology11111585;mT SMF
276;https://doi.org/10.3390/biology11111585;mT SMF
276;https://doi.org/10.3390/biology11111585;Effect of Long-Term Moderate Static Magnetic Field Exposure
276;https://doi.org/10.3390/biology11111585;number of entrances to the center area
276;https://doi.org/10.3390/biology11111585;safety of ultra-high magnetic resonance imaging
276;https://doi.org/10.3390/biology11111585;potential of moderate long-term SMF exposure
276;https://doi.org/10.3390/biology11111585;center area of the sham group
276;https://doi.org/10.3390/biology11111585;sham group
276;https://doi.org/10.3390/biology11111585;sham group
276;https://doi.org/10.3390/biology11111585;sham group
276;https://doi.org/10.3390/biology11111585;center area
276;https://doi.org/10.3390/biology11111585;center area
276;https://doi.org/10.3390/biology11111585;center area
276;https://doi.org/10.3390/biology11111585;C57BL/6J adult female mice
276;https://doi.org/10.3390/biology11111585;exploratory activity of mice
276;https://doi.org/10.3390/biology11111585;number of follicles
276;https://doi.org/10.3390/biology11111585;elevated plus test
276;https://doi.org/10.3390/biology11111585;mT SMF group
276;https://doi.org/10.3390/biology11111585;gut microbiota abundance
276;https://doi.org/10.3390/biology11111585;mice mental health
276;https://doi.org/10.3390/biology11111585;Gut microbiome analysis
276;https://doi.org/10.3390/biology11111585;0.5−3 T MRI
276;https://doi.org/10.3390/biology11111585;mT SMF groups
276;https://doi.org/10.3390/biology11111585;static magnetic fields
276;https://doi.org/10.3390/biology11111585;total antioxidant capacity
276;https://doi.org/10.3390/biology11111585;Adult Female Mice
276;https://doi.org/10.3390/biology11111585;lipid peroxidation level
276;https://doi.org/10.3390/biology11111585;gut microbiota
276;https://doi.org/10.3390/biology11111585;gut microbiota
276;https://doi.org/10.3390/biology11111585;exploratory activity
276;https://doi.org/10.3390/biology11111585;exploratory activity
276;https://doi.org/10.3390/biology11111585;uterine glands
276;https://doi.org/10.3390/biology11111585;pathology indicators
276;https://doi.org/10.3390/biology11111585;high cost
276;https://doi.org/10.3390/biology11111585;certain limitations
276;https://doi.org/10.3390/biology11111585;microbiota abundance
276;https://doi.org/10.3390/biology11111585;anti-tumor potentials
276;https://doi.org/10.3390/biology11111585;~2.5 times
276;https://doi.org/10.3390/biology11111585;genus level
276;https://doi.org/10.3390/biology11111585;movement speed
276;https://doi.org/10.3390/biology11111585;athletic performance
276;https://doi.org/10.3390/biology11111585;clinical applications
276;https://doi.org/10.3390/biology11111585;behavioral tests
276;https://doi.org/10.3390/biology11111585;open field
276;https://doi.org/10.3390/biology11111585;female mice
276;https://doi.org/10.3390/biology11111585;female mice
276;https://doi.org/10.3390/biology11111585;female mice
276;https://doi.org/10.3390/biology11111585;long-term exposure
276;https://doi.org/10.3390/biology11111585;long-term exposure
276;https://doi.org/10.3390/biology11111585;long-term exposure
276;https://doi.org/10.3390/biology11111585;SMFs long-term exposure
276;https://doi.org/10.3390/biology11111585;SMFs long-term exposure
276;https://doi.org/10.3390/biology11111585;SMFs long-term exposure
276;https://doi.org/10.3390/biology11111585;behavior
276;https://doi.org/10.3390/biology11111585;anxiety
276;https://doi.org/10.3390/biology11111585;time
276;https://doi.org/10.3390/biology11111585;resonance imaging
276;https://doi.org/10.3390/biology11111585;effects
276;https://doi.org/10.3390/biology11111585;magnetic fields
276;https://doi.org/10.3390/biology11111585;Magnetic Field
276;https://doi.org/10.3390/biology11111585;ultra-high magnetic resonance imaging
276;https://doi.org/10.3390/biology11111585;Static Magnetic Field Exposure
276;https://doi.org/10.3390/biology11111585;mental health
276;https://doi.org/10.3390/biology11111585;peroxidation level
276;https://doi.org/10.3390/biology11111585;emotion
276;https://doi.org/10.3390/biology11111585;SMFs
276;https://doi.org/10.3390/biology11111585;distance
276;https://doi.org/10.3390/biology11111585;moderate long-term SMF exposure
276;https://doi.org/10.3390/biology11111585;Ralstonia
276;https://doi.org/10.3390/biology11111585;biosafety
276;https://doi.org/10.3390/biology11111585;metabolism
276;https://doi.org/10.3390/biology11111585;SMF exposure
276;https://doi.org/10.3390/biology11111585;plus test
276;https://doi.org/10.3390/biology11111585;physiology
276;https://doi.org/10.3390/biology11111585;antioxidant capacity
276;https://doi.org/10.3390/biology11111585;microbiome analysis
276;https://doi.org/10.3390/biology11111585;Static Magnetic Field
276;https://doi.org/10.3390/biology11111585;application
276;https://doi.org/10.3390/biology11111585;Moderate Static Magnetic Field Exposure
276;https://doi.org/10.3390/biology11111585;MRI
276;https://doi.org/10.3390/biology11111585;Bifidobacterium
276;https://doi.org/10.3390/biology11111585;T MRI
276;https://doi.org/10.3390/biology11111585;long-term SMF exposure
276;https://doi.org/10.3390/biology11111585;hospitals
276;https://doi.org/10.3390/biology11111585;Female Mice
276;https://doi.org/10.3390/biology11111585;Yaniella
276;https://doi.org/10.3390/biology11111585;mT SMF
276;https://doi.org/10.3390/biology11111585;Clostridium
276;https://doi.org/10.3390/biology11111585;function
276;https://doi.org/10.3390/biology11111585;mice
276;https://doi.org/10.3390/biology11111585;results
276;https://doi.org/10.3390/biology11111585;number of entrances
276;https://doi.org/10.3390/biology11111585;magnetic resonance imaging
276;https://doi.org/10.3390/biology11111585;Long-Term Moderate Static Magnetic Field Exposure
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;schizophrenia patients
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;schizophrenia patients
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;schizophrenia patients
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;schizophrenia patients
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;control group
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;control group
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;control group
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;PANSS reduction rate of the general psychopathology scale
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;16S rRNA genes of the gut microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;relative abundance of the genera of Bacteroides
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;multidimensional longitudinal analyses of the intestinal microbiome
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;drug naïve first-onset schizophrenia patients
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;serum metabolites
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;serum metabolites
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;healthy controls
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;healthy controls
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;clinical phenotype
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;clinical phenotype
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;clinical symptoms
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;clinical symptoms
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;baseline abundance of Bacteroides
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;intermediate role of microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;role of the microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;microbiota composition analysis results
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;pharmacological mechanism of schizophrenia
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;alteration of Clostridium_sensu_stricto_1
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;APDs treatment effect
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;metabolomic data analysis
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;different microbiota strains
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;onset schizophrenia patients
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;BMI changed value
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;weeks of treatment
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;alpha diversity index
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;species diversity analyses
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Eubacterium ruminantium group
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;schizophrenia APDs group
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;relative abundance
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;relative abundance
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;drug naïve
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;drug naïve
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;data analyses
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;antipsychotic drugs
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;serum metabolomics
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;homovanillic acid
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;clear demarcation
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;LEfSe analysis
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;multiple levels
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;correlation analysis
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;control groups
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;serum samples
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;fecal microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;significant correlation
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;schizophrenia group
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;genus levels
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;potential connection
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;PANSS score
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;new evidence
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;specific genera
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;clinical assessment
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;APDs treatment
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;episode schizophrenia
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;vitamin B6
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;multiomics analysis
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;antipsychotic effects
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;APDs effects
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;serum metabolome
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;study
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;study
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;schizophrenia
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;schizophrenia
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;strains
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;strains
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;APDs
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;APDs
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;correlation
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;changed value
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;composition analysis results
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;APDs group
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;psychopathology scale
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;intestinal microbiome
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;differences
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;value
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;evidence
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;general psychopathology scale
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Blautia
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Bifidobacterium
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Bacteroides
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;therapy
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;L-proline
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Variations
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Romboutsia
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;ruminantium group
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;OBJECTIVE
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;first-onset schizophrenia patients
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;analyses of the intestinal microbiome
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;ACE
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;treatment
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;rate of the general psychopathology scale
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;genera
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;data analysis
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;age-
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Dialister
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;METHODS
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;N-acetylserotonin
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;difference
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;CONCLUSION
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;diversity index
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;rRNA genes of the gut microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;gut microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;treatment effect
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;metabolites
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;phylum
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;gender-
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;mechanism of schizophrenia
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;pathogenesis
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;microbiota strains
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;analysis results
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;diversity
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;patient
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;detail
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;patients
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;genes of the gut microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;abundance of Bacteroides
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;reduction rate of the general psychopathology scale
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;role of microbiota
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Roseburia
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;diversity analyses
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;metabolome
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Prevotella_9
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;longitudinal analyses of the intestinal microbiome
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;L-methionine
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;BMI
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;genera of Bacteroides
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;baseline
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;goods_coverage
277;https://doi.org/10.19723/j.issn.1671-167X.2022.05.014;Streptococcus
279;https://doi.org/10.1186/s12916-022-02550-7;central carbohydrate metabolism
279;https://doi.org/10.1186/s12916-022-02550-7;central carbohydrate metabolism
279;https://doi.org/10.1186/s12916-022-02550-7;functional modules
279;https://doi.org/10.1186/s12916-022-02550-7;functional modules
279;https://doi.org/10.1186/s12916-022-02550-7;functional modules
279;https://doi.org/10.1186/s12916-022-02550-7;microbiome perspective-a Bayesian approach to faecal metagenomics
279;https://doi.org/10.1186/s12916-022-02550-7;lower abundances of short-chain fatty acid producers
